,total_hh,lim_english_spanish_hh,lim_english_indoeuro_hh,lim_english_api_hh,lim_english_other_hh,isolated_hh,prop_isolated_hh,prop_isolated_hh_spanish
2922,1524,0,0,0,0,0.0,0.0,0.0
2923,2701,0,0,39,38,77.0,0.02850796,0.0
2924,1459,0,18,13,0,31.0,0.02124743,0.0
2925,1305,10,15,10,0,35.0,0.026819924,0.007662835
2926,1539,0,0,4,0,4.0,0.0025990903,0.0
2927,2155,0,35,14,0,49.0,0.02273782,0.0
2928,1715,10,34,10,0,54.0,0.03148688,0.005830904
2929,1803,0,10,9,0,19.0,0.010537992,0.0
2930,1675,8,28,15,0,51.0,0.03044776,0.0047761193
2931,2372,71,0,0,0,71.0,0.029932545,0.029932545
2932,1089,0,17,0,0,17.0,0.015610652,0.0
2933,2089,16,51,27,0,94.0,0.044997606,0.007659167
2934,1159,25,37,0,0,62.0,0.05349439,0.02157032
2935,1966,12,31,0,0,43.0,0.02187182,0.006103764
2936,878,5,20,5,0,30.0,0.034168564,0.005694761
2937,1218,0,0,0,0,0.0,0.0,0.0
2938,1819,21,9,15,0,45.0,0.024738867,0.011544805
2939,2122,17,31,24,0,72.0,0.033930253,0.00801131
2940,1171,0,0,0,0,0.0,0.0,0.0
2941,1144,0,7,19,0,26.0,0.022727273,0.0
2942,1944,0,0,12,0,12.0,0.0061728396,0.0
2943,1453,0,0,62,0,62.0,0.042670336,0.0
2944,936,0,0,12,0,12.0,0.012820513,0.0
2945,1712,0,18,29,0,47.0,0.027453272,0.0
2946,1328,385,10,21,0,416.0,0.31325302,0.28990963
2947,1287,41,57,28,0,126.0,0.0979021,0.031857032
2948,1522,250,88,0,0,338.0,0.22207622,0.16425756
2949,1248,107,41,0,0,148.0,0.118589744,0.085737176
2950,2270,183,81,0,0,264.0,0.11629956,0.08061674
2951,2071,57,0,0,0,57.0,0.027522936,0.027522936
2952,2295,11,61,4,11,87.0,0.0379085,0.0047930283
2953,2539,70,22,0,0,92.0,0.036234736,0.027569909
2954,1013,100,0,11,0,111.0,0.10957552,0.09871668
2955,1670,391,0,0,0,391.0,0.23413174,0.23413174
2956,1910,220,0,0,0,220.0,0.11518325,0.11518325
2957,1658,179,0,0,0,179.0,0.1079614,0.1079614
2958,1030,10,0,0,0,10.0,0.009708738,0.009708738
2959,1693,51,17,0,0,68.0,0.040165387,0.03012404
2960,2750,9,19,5,0,33.0,0.012,0.0032727274
2961,7103,120,0,37,0,157.0,0.022103336,0.01689427
2962,6730,131,41,0,0,172.0,0.025557207,0.019465081
2963,793,0,0,0,0,0.0,0.0,0.0
2964,1973,79,0,0,0,79.0,0.04004055,0.04004055
2965,2366,136,39,0,0,175.0,0.0739645,0.05748098
2966,1431,112,0,0,0,112.0,0.07826695,0.07826695
2967,1198,176,16,0,0,192.0,0.16026711,0.14691152
2968,1104,189,4,0,0,193.0,0.17481884,0.17119566
2969,868,183,0,0,0,183.0,0.2108295,0.2108295
2970,1758,233,0,15,0,248.0,0.1410694,0.13253698
2971,373,53,0,0,1,54.0,0.14477211,0.14209116
2972,2296,225,53,20,0,298.0,0.12979095,0.09799652
2973,2498,26,0,32,0,58.0,0.023218574,0.010408327
2974,2548,77,15,99,0,191.0,0.07496075,0.03021978
2975,4853,54,51,0,0,105.0,0.0216361,0.011127138
2976,2429,22,0,8,0,30.0,0.012350761,0.009057226
2977,1814,49,13,0,0,62.0,0.03417861,0.027012128
2978,1545,35,0,24,11,70.0,0.045307443,0.022653721
2979,1539,51,28,7,0,86.0,0.055880442,0.0331384
2980,1720,5,6,0,0,11.0,0.006395349,0.0029069767
2981,2684,104,24,0,0,128.0,0.047690015,0.038748138
2982,3045,0,0,10,0,10.0,0.0032840723,0.0
2983,2100,0,0,0,0,0.0,0.0,0.0
2984,3017,0,12,0,0,12.0,0.0039774613,0.0
2985,1944,0,6,0,0,6.0,0.0030864198,0.0
2986,3085,129,37,13,0,179.0,0.05802269,0.041815236
2987,1020,0,26,0,0,26.0,0.025490196,0.0
2988,2915,0,3,0,0,3.0,0.0010291595,0.0
2989,2658,0,13,0,14,27.0,0.010158014,0.0
2990,1980,0,0,5,0,5.0,0.0025252525,0.0
2991,2582,0,0,0,0,0.0,0.0,0.0
2992,2947,13,0,0,0,13.0,0.0044112657,0.0044112657
2993,1778,0,7,0,0,7.0,0.003937008,0.0
2994,3025,13,0,9,0,22.0,0.0072727273,0.0042975205
2995,1791,0,10,0,0,10.0,0.005583473,0.0
2996,1959,8,36,35,0,79.0,0.040326696,0.0040837163
2997,2289,3,40,0,0,43.0,0.018785495,0.001310616
2998,1233,0,0,0,0,0.0,0.0,0.0
2999,2733,44,27,0,0,71.0,0.025978778,0.016099524
3000,2698,270,0,56,0,326.0,0.120830245,0.10007413
3001,656,156,0,0,0,156.0,0.23780487,0.23780487
3002,1465,138,0,0,0,138.0,0.09419795,0.09419795
3003,1970,127,19,22,0,168.0,0.08527919,0.064467005
3004,2062,224,0,0,0,224.0,0.10863239,0.10863239
3005,1024,38,9,9,0,56.0,0.0546875,0.037109375
3006,1236,30,0,0,0,30.0,0.024271844,0.024271844
3007,2164,176,19,10,0,205.0,0.09473198,0.081330866
3008,1165,8,0,12,43,63.0,0.054077253,0.006866953
3009,1689,171,26,8,23,228.0,0.13499112,0.10124334
3010,1359,80,18,0,31,129.0,0.09492274,0.058866814
3011,965,130,0,0,0,130.0,0.13471502,0.13471502
3012,1862,86,30,20,0,136.0,0.07303974,0.046186894
3013,1369,138,0,0,0,138.0,0.10080351,0.10080351
3014,2332,465,0,0,0,465.0,0.19939965,0.19939965
3015,1635,393,0,21,0,414.0,0.25321102,0.24036697
3016,2279,483,0,21,0,504.0,0.22114962,0.21193506
3017,2022,18,0,0,0,18.0,0.008902078,0.008902078
3018,1594,130,0,0,0,130.0,0.081555836,0.081555836
3019,1916,96,0,0,0,96.0,0.050104383,0.050104383
3020,1322,240,0,0,0,240.0,0.18154311,0.18154311
3021,1543,281,8,0,0,289.0,0.18729748,0.18211277
3022,2029,446,8,0,0,454.0,0.22375554,0.21981272
3023,1440,199,0,0,0,199.0,0.13819444,0.13819444
3024,4838,341,0,0,0,341.0,0.07048367,0.07048367
3025,5090,0,0,0,0,0.0,0.0,0.0
3026,3888,13,0,0,0,13.0,0.0033436215,0.0033436215
3027,2910,0,19,25,0,44.0,0.015120275,0.0
3028,1299,201,0,18,0,219.0,0.16859123,0.15473442
3029,857,54,4,12,0,70.0,0.08168028,0.0630105
3030,2721,0,15,0,0,15.0,0.005512679,0.0
3031,1908,75,0,9,0,84.0,0.044025157,0.039308175
3032,6695,213,0,91,0,304.0,0.04540702,0.031814788
3033,4550,0,22,55,0,77.0,0.016923077,0.0
3034,1661,13,0,7,0,20.0,0.012040939,0.0078266105
3035,1076,15,0,0,0,15.0,0.013940521,0.013940521
3036,2144,17,0,0,0,17.0,0.007929104,0.007929104
3037,2176,74,17,0,0,91.0,0.04181985,0.03400735
3038,8904,135,0,21,0,156.0,0.017520215,0.015161725
3039,4505,123,0,0,76,199.0,0.04417314,0.027302997
3040,3389,0,0,0,0,0.0,0.0,0.0
3041,4782,16,0,21,0,37.0,0.0077373483,0.0033458804
3042,2758,135,15,20,0,170.0,0.06163887,0.048948515
3043,1356,12,0,0,0,12.0,0.0088495575,0.0088495575
3044,1402,0,0,0,0,0.0,0.0,0.0
3045,1213,0,0,0,0,0.0,0.0,0.0
3046,1108,9,0,0,0,9.0,0.008122744,0.008122744
3047,962,20,3,0,0,23.0,0.023908524,0.02079002
3048,2116,17,0,0,0,17.0,0.008034026,0.008034026
3049,1594,20,0,0,0,20.0,0.0125470515,0.0125470515
3050,2486,13,15,0,0,28.0,0.011263073,0.005229284
3051,725,0,0,8,0,8.0,0.011034483,0.0
3052,1961,0,25,0,0,25.0,0.012748597,0.0
3053,1591,0,0,0,0,0.0,0.0,0.0
3054,1159,0,11,0,0,11.0,0.009490941,0.0
3055,1198,0,12,0,0,12.0,0.010016695,0.0
3056,2466,0,31,0,0,31.0,0.012570965,0.0
3057,1474,0,12,0,0,12.0,0.0081411125,0.0
3058,2619,28,15,0,16,59.0,0.022527682,0.0106911035
3059,2388,52,0,0,0,52.0,0.021775544,0.021775544
3060,2165,28,17,22,19,86.0,0.039722864,0.012933025
3061,3066,25,35,18,16,94.0,0.03065884,0.008153946
3062,1325,0,31,0,0,31.0,0.023396226,0.0
3063,1922,0,0,0,0,0.0,0.0,0.0
3064,1822,0,8,13,0,21.0,0.011525796,0.0
3065,1989,10,11,10,0,31.0,0.0155857215,0.0050276523
3066,2353,21,63,0,0,84.0,0.035699107,0.008924777
3067,2077,0,0,20,0,20.0,0.009629273,0.0
3068,1159,0,7,0,0,7.0,0.0060396893,0.0
3069,1241,33,6,0,0,39.0,0.03142627,0.02659146
3070,1649,21,19,12,0,52.0,0.031534262,0.012734991
3071,2970,0,20,9,0,29.0,0.00976431,0.0
3072,1295,0,19,3,0,22.0,0.016988417,0.0
3073,2106,0,26,78,0,104.0,0.049382716,0.0
3074,2029,209,0,0,0,209.0,0.10300641,0.10300641
3075,1353,53,0,0,0,53.0,0.03917221,0.03917221
3076,1840,133,0,20,0,153.0,0.083152175,0.07228261
3077,1282,163,34,0,0,197.0,0.15366615,0.12714508
3078,912,88,0,0,0,88.0,0.096491225,0.096491225
3079,3155,123,28,17,0,168.0,0.05324881,0.038985737
3080,743,103,0,0,0,103.0,0.13862719,0.13862719
3081,1903,85,15,15,11,126.0,0.066211246,0.044666316
3082,2643,158,13,88,0,259.0,0.0979947,0.059780553
3083,1220,11,0,30,0,41.0,0.03360656,0.009016394
3084,2065,79,12,0,0,91.0,0.044067796,0.03825666
3085,994,10,0,12,0,22.0,0.022132797,0.0100603625
3086,1557,26,0,19,0,45.0,0.028901733,0.01669878
3087,1399,41,10,24,0,75.0,0.05360972,0.029306648
3088,1788,95,19,16,0,130.0,0.07270694,0.05313199
3089,2346,0,49,23,30,102.0,0.04347826,0.0
3090,1857,5,8,0,0,13.0,0.0070005385,0.0026925148
3091,1739,0,36,9,0,45.0,0.025876941,0.0
3092,1327,29,0,8,7,44.0,0.033157498,0.021853806
3093,1620,0,23,43,0,66.0,0.04074074,0.0
3094,1228,9,8,0,0,17.0,0.013843648,0.0073289904
3095,1395,0,4,1,0,5.0,0.0035842294,0.0
3096,618,5,5,0,0,10.0,0.01618123,0.008090615
3097,1505,182,0,0,0,182.0,0.12093023,0.12093023
3098,2451,35,0,0,0,35.0,0.014279886,0.014279886
3099,1132,188,0,0,0,188.0,0.16607773,0.16607773
3100,1217,27,14,10,0,51.0,0.041906327,0.022185702
3101,2607,108,14,7,0,129.0,0.049482163,0.041426927
3102,1662,212,9,12,0,233.0,0.14019254,0.12755716
3103,1730,292,0,0,0,292.0,0.16878612,0.16878612
3104,1317,71,8,0,0,79.0,0.059984814,0.0539104
3105,949,108,0,0,0,108.0,0.113804005,0.113804005
3106,1259,282,35,17,0,334.0,0.2652899,0.2239873
3107,907,202,0,0,0,202.0,0.22271223,0.22271223
3108,1183,302,0,0,0,302.0,0.25528318,0.25528318
3109,567,54,0,0,0,54.0,0.0952381,0.0952381
3110,2527,304,67,47,0,418.0,0.16541353,0.120300755
3111,1459,382,0,0,0,382.0,0.26182318,0.26182318
3112,1592,64,14,21,0,99.0,0.06218593,0.040201005
3113,1131,197,0,6,18,221.0,0.1954023,0.17418215
3114,555,43,0,0,0,43.0,0.07747748,0.07747748
3115,1209,214,0,0,0,214.0,0.17700578,0.17700578
3116,944,89,0,0,0,89.0,0.09427966,0.09427966
3117,29,0,0,0,0,0.0,0.0,0.0
3118,1683,0,0,12,0,12.0,0.0071301246,0.0
3119,0,0,0,0,0,0.0,,
3120,0,0,0,0,0,0.0,,
3121,854,74,0,0,0,74.0,0.08665106,0.08665106
3122,1108,116,7,0,0,123.0,0.11101083,0.10469314
3123,1839,19,0,22,0,41.0,0.022294726,0.010331702
3124,883,4,0,0,0,4.0,0.004530011,0.004530011
3125,1294,0,0,0,0,0.0,0.0,0.0
3126,1841,0,9,18,0,27.0,0.014665943,0.0
3127,1160,0,7,21,0,28.0,0.024137931,0.0
3128,1118,0,0,37,0,37.0,0.033094812,0.0
3129,1021,0,7,7,0,14.0,0.013712047,0.0
3130,1840,13,61,34,7,115.0,0.0625,0.0070652175
3131,1562,5,12,28,0,45.0,0.02880922,0.0032010244
3132,1867,0,0,0,0,0.0,0.0,0.0
3133,2748,0,241,100,0,341.0,0.12409025,0.0
3134,1568,12,22,0,0,34.0,0.021683674,0.0076530613
3135,1925,0,30,22,0,52.0,0.027012987,0.0
3136,2064,141,18,38,0,197.0,0.09544574,0.068313956
3137,1986,237,35,0,0,272.0,0.13695872,0.119335346
3138,4375,0,46,0,0,46.0,0.010514285,0.0
3139,2328,0,15,0,0,15.0,0.006443299,0.0
3140,1388,21,9,17,0,47.0,0.03386167,0.015129683
3141,1632,41,26,11,0,78.0,0.04779412,0.02512255
3142,1882,124,9,14,10,157.0,0.08342189,0.065887354
3143,1605,16,10,0,0,26.0,0.016199376,0.009968847
3144,1640,15,0,0,0,15.0,0.009146341,0.009146341
3145,3829,0,31,45,0,76.0,0.019848524,0.0
3146,1447,75,27,0,0,102.0,0.07049067,0.051831376
3147,1515,0,4,0,0,4.0,0.002640264,0.0
3148,1969,0,3,0,0,3.0,0.001523616,0.0
3149,779,0,0,0,0,0.0,0.0,0.0
3150,716,0,0,0,0,0.0,0.0,0.0
3151,1647,0,0,30,0,30.0,0.018214935,0.0
3152,2505,0,53,38,0,91.0,0.036327347,0.0
3153,1572,0,0,0,0,0.0,0.0,0.0
3154,1887,0,28,0,0,28.0,0.014838368,0.0
3155,2113,56,37,31,0,124.0,0.058684334,0.026502604
3156,1694,74,16,10,0,100.0,0.059031878,0.04368359
3157,1658,0,11,0,0,11.0,0.0066344994,0.0
3158,1582,0,15,0,0,15.0,0.0094816685,0.0
3159,1363,0,34,5,0,39.0,0.028613353,0.0
3160,2557,20,81,42,0,143.0,0.05592491,0.007821666
3161,1803,90,135,80,0,305.0,0.16916251,0.049916804
3162,2301,0,165,126,0,291.0,0.12646675,0.0
3163,1412,26,0,16,0,42.0,0.029745042,0.018413598
3164,1930,0,60,20,0,80.0,0.041450776,0.0
3165,1015,0,34,48,0,82.0,0.08078818,0.0
3166,932,0,26,19,0,45.0,0.04828326,0.0
3167,1631,0,37,8,0,45.0,0.027590435,0.0
3168,997,0,7,18,0,25.0,0.025075225,0.0
3169,1806,0,89,58,0,147.0,0.08139535,0.0
3170,1834,0,43,78,0,121.0,0.06597601,0.0
3171,1736,0,83,71,0,154.0,0.088709675,0.0
3172,1368,0,22,20,0,42.0,0.030701755,0.0
3173,1577,14,0,0,0,14.0,0.008877615,0.008877615
3174,1299,0,0,14,0,14.0,0.010777521,0.0
3175,1379,0,12,0,0,12.0,0.008701958,0.0
3176,1060,15,28,0,0,43.0,0.04056604,0.014150944
3177,1613,0,0,4,0,4.0,0.0024798512,0.0
3178,937,0,7,8,0,15.0,0.016008537,0.0
3179,1574,6,0,10,0,16.0,0.010165184,0.003811944
3180,1796,11,6,23,0,40.0,0.022271715,0.0061247214
3181,1068,0,24,11,0,35.0,0.032771535,0.0
3182,413,0,0,0,0,0.0,0.0,0.0
3183,2110,145,30,11,0,186.0,0.088151656,0.06872038
3184,1225,0,17,0,0,17.0,0.013877551,0.0
3185,1894,44,16,17,0,77.0,0.0406547,0.023231257
3186,861,18,0,0,0,18.0,0.020905923,0.020905923
3187,968,0,19,0,0,19.0,0.0196281,0.0
3188,1354,0,0,0,0,0.0,0.0,0.0
3189,2235,0,33,0,0,33.0,0.014765101,0.0
3190,1243,0,31,9,0,40.0,0.03218021,0.0
3191,1016,0,25,0,0,25.0,0.024606299,0.0
3192,2335,0,18,0,0,18.0,0.0077087795,0.0
3193,1095,257,29,0,0,286.0,0.26118723,0.2347032
3194,2002,0,10,34,0,44.0,0.021978023,0.0
3195,0,0,0,0,0,0.0,,
3196,2843,14,0,0,0,14.0,0.0049243756,0.0049243756
3197,2265,0,0,0,0,0.0,0.0,0.0
3198,2154,71,10,0,0,81.0,0.03760446,0.03296193
3199,1560,70,0,0,0,70.0,0.044871796,0.044871796
3200,1316,154,0,0,0,154.0,0.11702128,0.11702128
3201,3010,37,0,0,0,37.0,0.012292359,0.012292359
3202,1884,32,0,8,0,40.0,0.021231422,0.016985139
3203,3472,0,0,0,0,0.0,0.0,0.0
3204,1736,54,0,4,0,58.0,0.03341014,0.031105991
3205,2322,82,19,18,0,119.0,0.051248923,0.035314385
3206,2387,0,32,8,0,40.0,0.016757436,0.0
3207,1790,112,0,0,0,112.0,0.062569834,0.062569834
3208,2815,88,0,0,0,88.0,0.0312611,0.0312611
3209,1746,2,8,0,0,10.0,0.005727377,0.0011454754
3210,1467,0,0,0,0,0.0,0.0,0.0
3211,2956,10,0,0,0,10.0,0.0033829499,0.0033829499
3212,1887,61,0,0,0,61.0,0.032326445,0.032326445
3213,1357,0,0,0,0,0.0,0.0,0.0
3214,2523,34,0,0,0,34.0,0.013476021,0.013476021
3215,1708,0,0,0,0,0.0,0.0,0.0
3216,1761,8,18,0,0,26.0,0.014764339,0.0045428732
3217,1838,36,19,26,0,81.0,0.04406964,0.019586507
3218,2864,85,0,0,0,85.0,0.029678771,0.029678771
3219,1476,10,0,0,0,10.0,0.0067750677,0.0067750677
3220,1860,28,0,0,0,28.0,0.015053763,0.015053763
3221,2055,31,15,0,0,46.0,0.022384427,0.015085158
3222,1646,10,0,0,0,10.0,0.0060753343,0.0060753343
3223,2094,72,14,0,0,86.0,0.041069724,0.034383953
3224,5488,88,49,0,0,137.0,0.024963558,0.016034985
3225,1772,4,10,0,0,14.0,0.007900678,0.0022573364
3226,2864,0,20,0,0,20.0,0.00698324,0.0
3227,1657,0,19,0,0,19.0,0.011466506,0.0
3228,1692,0,63,0,0,63.0,0.03723404,0.0
3229,1516,0,19,0,0,19.0,0.012532981,0.0
3230,2542,18,0,0,0,18.0,0.007081039,0.007081039
3231,2027,74,11,0,0,85.0,0.041933894,0.036507152
3232,1695,0,0,0,0,0.0,0.0,0.0
3233,2286,0,21,63,0,84.0,0.036745407,0.0
3234,1710,8,28,0,0,36.0,0.021052632,0.0046783625
3235,1355,0,38,24,0,62.0,0.04575646,0.0
3236,1588,0,20,11,0,31.0,0.019521412,0.0
3237,1825,12,11,0,0,23.0,0.01260274,0.0065753423
3238,1182,0,26,0,0,26.0,0.021996615,0.0
3239,2101,14,0,0,0,14.0,0.0066634933,0.0066634933
3240,2861,97,15,18,0,130.0,0.04543866,0.03390423
3241,1696,18,0,0,0,18.0,0.010613208,0.010613208
3242,1571,0,0,0,0,0.0,0.0,0.0
3243,1606,28,6,12,0,46.0,0.028642591,0.01743462
3244,2243,0,43,0,0,43.0,0.019170754,0.0
3245,1766,0,62,0,0,62.0,0.035107587,0.0
3246,5145,0,0,0,0,0.0,0.0,0.0
3247,1880,0,0,0,0,0.0,0.0,0.0
3248,2247,113,11,35,0,159.0,0.07076102,0.050289273
3249,1395,90,39,0,0,129.0,0.09247312,0.06451613
3250,1657,110,41,0,46,197.0,0.11888956,0.06638503
3251,1772,0,26,10,0,36.0,0.020316027,0.0
3252,1109,68,18,18,0,104.0,0.09377818,0.0613165
3253,627,80,18,0,0,98.0,0.15629984,0.1275917
3254,997,53,27,8,53,141.0,0.14142427,0.05315948
3255,1072,250,45,43,31,369.0,0.3442164,0.23320895
3256,945,65,0,10,0,75.0,0.07936508,0.06878307
3257,960,58,5,0,0,63.0,0.065625,0.060416665
3258,1294,222,0,8,31,261.0,0.20170015,0.17156105
3259,1419,6,0,0,0,6.0,0.0042283298,0.0042283298
3260,1430,0,19,11,11,41.0,0.028671328,0.0
3261,2856,0,10,18,17,45.0,0.015756303,0.0
3262,2668,52,60,0,0,112.0,0.04197901,0.019490255
3263,1498,70,36,0,0,106.0,0.07076102,0.046728972
3264,1331,126,0,0,0,126.0,0.09466566,0.09466566
3265,2135,0,14,55,0,69.0,0.032318503,0.0
3266,1285,0,9,36,0,45.0,0.035019454,0.0
3267,1527,0,13,11,0,24.0,0.015717093,0.0
3268,1522,0,0,5,0,5.0,0.0032851512,0.0
3269,2083,0,23,94,0,117.0,0.05616899,0.0
3270,2045,48,54,40,0,142.0,0.06943765,0.023471883
3271,2640,0,0,53,0,53.0,0.020075757,0.0
3272,1433,0,0,7,0,7.0,0.0048848568,0.0
3273,3750,10,64,69,14,157.0,0.041866668,0.0026666666
3274,3324,0,26,0,0,26.0,0.007821902,0.0
3275,3406,88,30,20,0,138.0,0.040516734,0.025836758
3276,2069,8,17,0,0,25.0,0.012083132,0.0038666022
3277,3636,48,0,0,0,48.0,0.013201321,0.013201321
3278,1535,19,0,7,12,38.0,0.0247557,0.01237785
3279,2215,12,0,21,35,68.0,0.030699775,0.0054176073
3280,1183,11,16,0,0,27.0,0.02282333,0.0092983935
3281,1371,7,23,8,0,38.0,0.027716994,0.0051057623
3282,1424,33,0,0,0,33.0,0.023174157,0.023174157
3283,2429,77,27,0,0,104.0,0.042815972,0.031700287
3284,1022,0,0,0,0,0.0,0.0,0.0
3285,964,0,6,0,0,6.0,0.0062240665,0.0
3286,1482,12,28,0,0,40.0,0.026990553,0.008097166
3287,2486,0,0,0,0,0.0,0.0,0.0
3288,2773,21,32,12,0,65.0,0.023440318,0.0075730258
3289,1779,31,0,0,0,31.0,0.01742552,0.01742552
3290,1698,0,16,0,0,16.0,0.009422851,0.0
3291,2095,21,18,19,10,68.0,0.032458235,0.010023867
3292,2157,181,31,35,0,247.0,0.114510894,0.08391284
3293,2059,104,36,32,0,172.0,0.08353569,0.050509956
3294,1190,36,35,0,0,71.0,0.059663866,0.0302521
3295,1402,0,7,0,0,7.0,0.0049928674,0.0
3296,1822,13,0,0,0,13.0,0.0071350164,0.0071350164
3297,929,91,0,0,0,91.0,0.09795479,0.09795479
3298,2509,23,19,0,0,42.0,0.016739737,0.009166999
3299,1255,40,0,0,6,46.0,0.03665339,0.03187251
3300,948,48,8,0,0,56.0,0.05907173,0.050632913
3301,1833,0,17,0,0,17.0,0.009274414,0.0
3302,1853,0,51,0,0,51.0,0.027522936,0.0
3303,1231,0,37,10,0,47.0,0.03818034,0.0
3304,851,0,63,5,0,68.0,0.079905994,0.0
3305,1842,0,0,0,0,0.0,0.0,0.0
3306,2159,0,44,0,0,44.0,0.020379806,0.0
3307,1294,10,16,0,0,26.0,0.020092735,0.0077279755
3308,1117,20,8,0,0,28.0,0.025067145,0.017905103
3309,974,0,0,0,0,0.0,0.0,0.0
3310,2011,0,11,0,0,11.0,0.0054699155,0.0
3311,1140,27,0,0,0,27.0,0.023684211,0.023684211
3312,2112,0,0,0,0,0.0,0.0,0.0
3313,1498,0,12,0,0,12.0,0.008010681,0.0
3314,1203,0,13,19,0,32.0,0.026600167,0.0
3315,1719,0,0,0,0,0.0,0.0,0.0
3316,1248,0,0,0,0,0.0,0.0,0.0
3317,1410,0,0,0,0,0.0,0.0,0.0
3318,1311,0,23,0,0,23.0,0.01754386,0.0
3319,1557,103,0,0,0,103.0,0.066152856,0.066152856
3320,748,261,0,0,0,261.0,0.34893048,0.34893048
3321,475,196,0,4,0,200.0,0.42105263,0.41263157
3322,1120,138,0,0,0,138.0,0.12321428,0.12321428
3323,1262,27,31,0,0,58.0,0.045958795,0.021394612
3324,1127,43,9,0,0,52.0,0.046140194,0.038154393
3325,786,12,0,0,0,12.0,0.015267176,0.015267176
3326,1448,0,12,0,0,12.0,0.008287293,0.0
3327,1142,38,0,0,0,38.0,0.033274956,0.033274956
3328,1276,0,0,0,0,0.0,0.0,0.0
3329,1243,185,0,0,0,185.0,0.14883347,0.14883347
3330,1487,128,0,0,0,128.0,0.08607935,0.08607935
3331,928,75,5,0,0,80.0,0.0862069,0.080818966
3332,708,222,0,0,0,222.0,0.31355932,0.31355932
3333,1371,182,0,0,9,191.0,0.13931437,0.13274981
3334,1459,87,0,0,0,87.0,0.059629884,0.059629884
3335,941,112,0,0,0,112.0,0.11902232,0.11902232
3336,702,55,0,0,0,55.0,0.07834758,0.07834758
3337,1117,100,0,11,0,111.0,0.09937332,0.08952551
3338,836,97,0,0,0,97.0,0.11602871,0.11602871
3339,811,0,0,0,0,0.0,0.0,0.0
3340,1019,80,0,0,0,80.0,0.07850834,0.07850834
3341,1239,123,14,0,25,162.0,0.13075061,0.09927361
3342,1137,95,26,0,0,121.0,0.106420405,0.08355321
3343,915,49,3,0,0,52.0,0.0568306,0.053551912
3344,1191,83,0,0,0,83.0,0.06968933,0.06968933
3345,1521,58,0,0,0,58.0,0.03813281,0.03813281
3346,1687,13,0,0,0,13.0,0.007705987,0.007705987
3347,1317,21,5,0,0,26.0,0.019741837,0.01594533
3348,1088,11,0,0,0,11.0,0.010110294,0.010110294
3349,1293,5,15,0,0,20.0,0.0154679045,0.0038669761
3350,2024,56,0,13,0,69.0,0.03409091,0.027667984
3351,1822,0,0,0,0,0.0,0.0,0.0
3352,2257,0,0,7,0,7.0,0.003101462,0.0
3353,998,0,0,0,0,0.0,0.0,0.0
3354,3327,19,33,42,0,94.0,0.028253682,0.0057108505
3355,992,24,0,0,0,24.0,0.024193548,0.024193548
3356,1228,0,0,0,0,0.0,0.0,0.0
3357,747,0,0,0,0,0.0,0.0,0.0
3358,983,11,0,0,0,11.0,0.011190234,0.011190234
3359,1199,0,10,0,0,10.0,0.008340283,0.0
3360,1547,16,0,0,0,16.0,0.010342599,0.010342599
3361,1568,6,0,0,0,6.0,0.0038265307,0.0038265307
3362,797,0,4,0,0,4.0,0.0050188205,0.0
3363,2158,12,0,0,0,12.0,0.0055607045,0.0055607045
3364,2524,0,19,0,0,19.0,0.0075277337,0.0
3365,1324,0,0,0,0,0.0,0.0,0.0
3366,1552,0,0,0,0,0.0,0.0,0.0
3367,1536,0,0,0,0,0.0,0.0,0.0
3368,1586,0,8,0,0,8.0,0.005044136,0.0
3369,1728,0,0,0,0,0.0,0.0,0.0
3370,2280,0,0,0,0,0.0,0.0,0.0
3371,1378,9,0,0,0,9.0,0.0065312046,0.0065312046
3372,2176,0,0,0,0,0.0,0.0,0.0
3373,1308,0,0,0,0,0.0,0.0,0.0
3374,1932,0,0,0,0,0.0,0.0,0.0
3375,1271,0,15,0,0,15.0,0.011801731,0.0
3376,1218,0,0,0,0,0.0,0.0,0.0
3377,2338,0,17,0,0,17.0,0.007271172,0.0
3378,1318,0,0,0,0,0.0,0.0,0.0
3379,1069,0,0,0,0,0.0,0.0,0.0
3380,1251,0,0,0,0,0.0,0.0,0.0
3381,1342,0,0,0,0,0.0,0.0,0.0
3382,1466,26,0,0,0,26.0,0.017735334,0.017735334
3383,974,8,0,0,0,8.0,0.008213553,0.008213553
3384,1182,0,8,0,0,8.0,0.0067681894,0.0
3385,771,0,0,0,0,0.0,0.0,0.0
3386,1241,0,0,0,0,0.0,0.0,0.0
3387,1355,15,0,0,0,15.0,0.011070111,0.011070111
3388,1252,0,0,0,0,0.0,0.0,0.0
3389,2367,0,0,0,0,0.0,0.0,0.0
3390,658,0,17,0,0,17.0,0.025835866,0.0
3391,1611,0,0,0,0,0.0,0.0,0.0
3392,1696,0,0,0,0,0.0,0.0,0.0
3393,1064,0,5,0,12,17.0,0.015977444,0.0
3394,531,0,0,0,0,0.0,0.0,0.0
3395,836,0,0,0,0,0.0,0.0,0.0
3396,1349,0,17,15,0,32.0,0.023721276,0.0
3397,902,17,0,6,0,23.0,0.025498891,0.018847007
3398,0,0,0,0,0,0.0,,
3399,19,11,0,0,0,11.0,0.57894737,0.57894737
3400,1148,2,0,0,0,2.0,0.0017421603,0.0017421603
3401,1420,0,0,0,0,0.0,0.0,0.0
3402,2469,8,0,0,0,8.0,0.003240178,0.003240178
